quantity,name,colors,cmc,mana_cost,type_line,oracle_text,power,toughness,transform_name,transform_type_line,transform_oracle_text,transform_power,transform_toughness,rarity,set,scryfall_api,scryfall_url
1,Gnaw to the Bone,G,3,{2}{G},Instant,"You gain 2 life for each creature card in your graveyard.
Flashback {2}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/416148c8-13d3-46d3-ac93-6eb7cbab2881,https://scryfall.com/card/isd/183/gnaw-to-the-bone?utm_source=api
1,Grave Bramble,G,3,{1}{G}{G},Creature — Plant,"Defender, protection from Zombies",3,4,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/8be1d4d2-5215-44b2-9b67-627d088efdb5,https://scryfall.com/card/isd/184/grave-bramble?utm_source=api
1,Grizzled Outcasts,G,5,{4}{G},Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",4,NA,Krallenhorde Wantons,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",7,7,common,isd,https://api.scryfall.com/cards/4b43b0cb-a5a3-47b4-9b6b-9d2638222bb6,https://scryfall.com/card/isd/185/grizzled-outcasts-krallenhorde-wantons?utm_source=api
1,Gutter Grime,G,5,{4}{G},Enchantment,"Whenever a nontoken creature you control dies, put a slime counter on this enchantment, then create a green Ooze creature token with ""This token's power and toughness are each equal to the number of slime counters on Gutter Grime.""",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/a9d007a2-163d-4e09-a70b-280a6fa3203b,https://scryfall.com/card/isd/186/gutter-grime?utm_source=api
1,Hamlet Captain,G,2,{1}{G},Creature — Human Warrior,"Whenever this creature attacks or blocks, other Humans you control get +1/+1 until end of turn.",2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/1203ae4f-4d69-490f-8a7c-dadbefa6d697,https://scryfall.com/card/isd/187/hamlet-captain?utm_source=api
1,Hollowhenge Scavenger,G,5,{3}{G}{G},Creature — Elemental,"Morbid — When this creature enters, if a creature died this turn, you gain 5 life.",4,5,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/6c9ff632-0e27-4521-9e9d-5725e618f5dd,https://scryfall.com/card/isd/188/hollowhenge-scavenger?utm_source=api
1,Kessig Cagebreakers,G,5,{4}{G},Creature — Human Rogue,"Whenever this creature attacks, create a 2/2 green Wolf creature token that's tapped and attacking for each creature card in your graveyard.",3,4,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/fae22886-da03-49f2-873c-98a7ea2ee17d,https://scryfall.com/card/isd/189/kessig-cagebreakers?utm_source=api
1,Kindercatch,G,6,{3}{G}{G}{G},Creature — Spirit,,6,6,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/4954e8a3-e72b-4f28-8762-2b1c658c31b6,https://scryfall.com/card/isd/190/kindercatch?utm_source=api
1,Lumberknot,G,4,{2}{G}{G},Creature — Treefolk,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Whenever a creature dies, put a +1/+1 counter on this creature.",1,1,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/6c86c84e-9bab-4a2c-b594-7f7b4b6bba88,https://scryfall.com/card/isd/191/lumberknot?utm_source=api
1,Make a Wish,G,4,{3}{G},Sorcery,Return two cards at random from your graveyard to your hand.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/d0a8508d-25a7-4fb2-8aa3-349275f80c42,https://scryfall.com/card/isd/192/make-a-wish?utm_source=api
1,Mayor of Avabruck,G,2,{1}{G},Creature — Human Advisor Werewolf,"Other Human creatures you control get +1/+1.
At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",1,NA,Howlpack Alpha,Creature — Werewolf,"Each other creature you control that's a Werewolf or a Wolf gets +1/+1.
At the beginning of your end step, create a 2/2 green Wolf creature token.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",3,3,rare,isd,https://api.scryfall.com/cards/dd8ca448-f734-4cb9-b1d5-790eed9a4b2d,https://scryfall.com/card/isd/193/mayor-of-avabruck-howlpack-alpha?utm_source=api
1,Moldgraf Monstrosity,G,7,{4}{G}{G}{G},Creature — Insect,"Trample
When this creature dies, exile it, then return two creature cards at random from your graveyard to the battlefield.",8,8,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/f387c86a-702f-4f86-bcb9-d2bfa46fd211,https://scryfall.com/card/isd/194/moldgraf-monstrosity?utm_source=api
1,Moonmist,G,2,{1}{G},Instant,Transform all Humans. Prevent all combat damage that would be dealt this turn by creatures other than Werewolves and Wolves. (Only double-faced cards can be transformed.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/57153c3f-9e55-418c-b67b-36901f29f9c1,https://scryfall.com/card/isd/195/moonmist?utm_source=api
1,Mulch,G,2,{1}{G},Sorcery,Reveal the top four cards of your library. Put all land cards revealed this way into your hand and the rest into your graveyard.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/52a1dabd-82df-4814-9d64-bf7bf9c1018d,https://scryfall.com/card/isd/196/mulch?utm_source=api
1,Naturalize,G,2,{1}{G},Instant,Destroy target artifact or enchantment.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/236f1a8c-13ab-4ab3-b11f-082054d297e5,https://scryfall.com/card/isd/197/naturalize?utm_source=api
1,Orchard Spirit,G,3,{2}{G},Creature — Spirit,This creature can't be blocked except by creatures with flying or reach.,2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/aac43ced-35b0-4e70-a049-1a65db9b2b1e,https://scryfall.com/card/isd/198/orchard-spirit?utm_source=api
1,Parallel Lives,G,4,{3}{G},Enchantment,"If an effect would create one or more tokens under your control, it creates twice that many of those tokens instead.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/01033dae-fec1-41f2-b7f2-cc6a43331790,https://scryfall.com/card/isd/199/parallel-lives?utm_source=api
1,Prey Upon,G,1,{G},Sorcery,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/b7b3eaf0-4207-4bac-923d-29f348c95a35,https://scryfall.com/card/isd/200/prey-upon?utm_source=api
1,Ranger's Guile,G,1,{G},Instant,Target creature you control gets +1/+1 and gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/c90742ae-c48b-4d32-a6b7-aa51a94018bd,https://scryfall.com/card/isd/201/rangers-guile?utm_source=api
1,Somberwald Spider,G,5,{4}{G},Creature — Spider,"Reach (This creature can block creatures with flying.)
Morbid — This creature enters with two +1/+1 counters on it if a creature died this turn.",2,4,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/43003ad7-2f42-4c85-8b00-77cbf3f50a7b,https://scryfall.com/card/isd/202/somberwald-spider?utm_source=api
1,Spider Spawning,G,5,{4}{G},Sorcery,"Create a 1/2 green Spider creature token with reach for each creature card in your graveyard.
Flashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/f97007af-6642-4105-8d8c-4223681e1cf9,https://scryfall.com/card/isd/203/spider-spawning?utm_source=api
1,Spidery Grasp,G,3,{2}{G},Instant,Untap target creature. It gets +2/+4 and gains reach until end of turn. (It can block creatures with flying.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/ccbdfd82-d025-4070-a1f5-4ee759978bcb,https://scryfall.com/card/isd/204/spidery-grasp?utm_source=api
1,Splinterfright,G,3,{2}{G},Creature — Elemental,"Trample
Splinterfright's power and toughness are each equal to the number of creature cards in your graveyard.
At the beginning of your upkeep, mill two cards. (Put the top two cards of your library into your graveyard.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/37068a41-bc5c-44b9-a307-5d3919794233,https://scryfall.com/card/isd/205/splinterfright?utm_source=api
1,Travel Preparations,G,2,{1}{G},Sorcery,"Put a +1/+1 counter on each of up to two target creatures.
Flashback {1}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/e9654ae7-af2c-4956-be3a-68befa33f523,https://scryfall.com/card/isd/206/travel-preparations?utm_source=api
1,Tree of Redemption,G,4,{3}{G},Creature — Plant,"Defender
{T}: Exchange your life total with this creature's toughness.",0,13,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/c6110bba-5c2d-4183-9dd0-d85a4cc42753,https://scryfall.com/card/isd/207/tree-of-redemption?utm_source=api
1,Ulvenwald Mystics,G,4,{2}{G}{G},Creature — Human Shaman Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",3,NA,Ulvenwald Primordials,Creature — Werewolf,"{G}: Regenerate this creature.
At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",5,5,uncommon,isd,https://api.scryfall.com/cards/8325c570-4d74-4e65-891c-3e153abf4bf9,https://scryfall.com/card/isd/208/ulvenwald-mystics-ulvenwald-primordials?utm_source=api
1,Villagers of Estwald,G,3,{2}{G},Creature — Human Werewolf,"At the beginning of each upkeep, if no spells were cast last turn, transform this creature.",2,NA,Howlpack of Estwald,Creature — Werewolf,"At the beginning of each upkeep, if a player cast two or more spells last turn, transform this creature.",4,6,common,isd,https://api.scryfall.com/cards/e42a0a3d-a987-4b24-b9d4-27380a12e093,https://scryfall.com/card/isd/209/villagers-of-estwald-howlpack-of-estwald?utm_source=api
1,Woodland Sleuth,G,4,{3}{G},Creature — Human Scout,"Morbid — When this creature enters, if a creature died this turn, return a creature card at random from your graveyard to your hand.",2,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/3088a924-58c6-4ab7-baf0-842d6688fcec,https://scryfall.com/card/isd/210/woodland-sleuth?utm_source=api
1,Wreath of Geists,G,1,{G},Enchantment — Aura,"Enchant creature
Enchanted creature gets +X/+X, where X is the number of creature cards in your graveyard.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/7604e22e-1f29-4a8f-b887-b18f43e3745e,https://scryfall.com/card/isd/211/wreath-of-geists?utm_source=api
1,Evil Twin,BU,4,{2}{U}{B},Creature — Shapeshifter,"You may have this creature enter as a copy of any creature on the battlefield, except it has ""{U}{B}, {T}: Destroy target creature with the same name as this creature.""",0,0,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/3a53487a-c00b-42da-904c-f022a0c5b1ed,https://scryfall.com/card/isd/212/evil-twin?utm_source=api
1,Geist of Saint Traft,UW,3,{1}{W}{U},Legendary Creature — Spirit Cleric,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Whenever Geist of Saint Traft attacks, create a 4/4 white Angel creature token with flying that's tapped and attacking. Exile that token at end of combat.",2,2,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/35b57113-b39a-460b-b4aa-02606b40bbd0,https://scryfall.com/card/isd/213/geist-of-saint-traft?utm_source=api
1,"Grimgrin, Corpse-Born",BU,5,{3}{U}{B},Legendary Creature — Zombie Warrior,"Grimgrin enters tapped and doesn't untap during your untap step.
Sacrifice another creature: Untap Grimgrin and put a +1/+1 counter on it.
Whenever Grimgrin attacks, destroy target creature defending player controls, then put a +1/+1 counter on Grimgrin.",5,5,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/a8648734-ed6c-471f-91a1-6b710bbaf370,https://scryfall.com/card/isd/214/grimgrin-corpse-born?utm_source=api
1,Olivia Voldaren,BR,4,{2}{B}{R},Legendary Creature — Vampire,"Flying
{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1/+1 counter on Olivia Voldaren.
{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.",3,3,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/ed750692-ba6a-4a89-ad6d-92fda7edc2cb,https://scryfall.com/card/isd/215/olivia-voldaren?utm_source=api
1,Blazing Torch,NA,1,{1},Artifact — Equipment,"Equipped creature can't be blocked by Vampires or Zombies.
Equipped creature has ""{T}, Sacrifice Blazing Torch: Blazing Torch deals 2 damage to any target.""
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/4e14fc60-f300-40f0-b712-4e339dc27929,https://scryfall.com/card/isd/216/blazing-torch?utm_source=api
1,Butcher's Cleaver,NA,3,{3},Artifact — Equipment,"Equipped creature gets +3/+0.
As long as equipped creature is a Human, it has lifelink.
Equip {3}",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/e141fe62-515e-4fe4-b032-81f169ec58d6,https://scryfall.com/card/isd/217/butchers-cleaver?utm_source=api
1,Cellar Door,NA,2,{2},Artifact,"{3}, {T}: Target player puts the bottom card of their library into their graveyard. If it's a creature card, you create a 2/2 black Zombie creature token.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/97bdfb00-7773-4af6-895c-c90088a96b07,https://scryfall.com/card/isd/218/cellar-door?utm_source=api
1,Cobbled Wings,NA,2,{2},Artifact — Equipment,"Equipped creature has flying.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/24abd762-e533-491a-97b6-aed40c214e9d,https://scryfall.com/card/isd/219/cobbled-wings?utm_source=api
1,Creepy Doll,NA,5,{5},Artifact Creature — Construct,"Indestructible
Whenever this creature deals combat damage to a creature, flip a coin. If you win the flip, destroy that creature.",1,1,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/762a598b-8753-47ec-9dd6-2c3d8882fda6,https://scryfall.com/card/isd/220/creepy-doll?utm_source=api
1,Demonmail Hauberk,NA,4,{4},Artifact — Equipment,"Equipped creature gets +4/+2.
Equip—Sacrifice a creature.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/aa33caa8-2a07-4f6c-a6c2-d21cf2d61193,https://scryfall.com/card/isd/221/demonmail-hauberk?utm_source=api
1,Galvanic Juggernaut,NA,4,{4},Artifact Creature — Juggernaut,"This creature attacks each combat if able.
This creature doesn't untap during your untap step.
Whenever another creature dies, untap this creature.",5,5,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/d14bc109-d5d5-4777-90e4-bef26d106571,https://scryfall.com/card/isd/222/galvanic-juggernaut?utm_source=api
1,Geistcatcher's Rig,NA,6,{6},Artifact Creature — Construct,"When this creature enters, you may have it deal 4 damage to target creature with flying.",4,5,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/cfb8ecf0-8c12-4a14-9a75-4cc5bf9e47f1,https://scryfall.com/card/isd/223/geistcatchers-rig?utm_source=api
1,Ghoulcaller's Bell,NA,1,{1},Artifact,{T}: Each player mills a card.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/863e7c2a-698c-4dce-a10b-ca58e4affa57,https://scryfall.com/card/isd/224/ghoulcallers-bell?utm_source=api
1,Graveyard Shovel,NA,2,{2},Artifact,"{2}, {T}: Target player exiles a card from their graveyard. If it's a creature card, you gain 2 life.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/1a4b8888-a10c-48b1-ba19-c041e5667b29,https://scryfall.com/card/isd/225/graveyard-shovel?utm_source=api
1,Grimoire of the Dead,NA,4,{4},Legendary Artifact,"{1}, {T}, Discard a card: Put a study counter on Grimoire of the Dead.
{T}, Remove three study counters from Grimoire of the Dead and sacrifice it: Put all creature cards from all graveyards onto the battlefield under your control. They're black Zombies in addition to their other colors and types.",NA,NA,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/d268d078-b854-47c1-bc7f-7698723405a2,https://scryfall.com/card/isd/226/grimoire-of-the-dead?utm_source=api
1,Inquisitor's Flail,NA,2,{2},Artifact — Equipment,"If equipped creature would deal combat damage, it deals double that damage instead.
If another creature would deal combat damage to equipped creature, it deals double that damage to equipped creature instead.
Equip {2}",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/3014f59d-9012-473a-8bb1-8085c6e91632,https://scryfall.com/card/isd/227/inquisitors-flail?utm_source=api
1,Manor Gargoyle,NA,5,{5},Artifact Creature — Gargoyle,"Defender
This creature has indestructible as long as it has defender.
{1}: Until end of turn, this creature loses defender and gains flying.",4,4,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/6bb40965-9096-4a19-b71d-4da2a5b36baa,https://scryfall.com/card/isd/228/manor-gargoyle?utm_source=api
1,Mask of Avacyn,NA,2,{2},Artifact — Equipment,"Equipped creature gets +1/+2 and has hexproof. (It can't be the target of spells or abilities your opponents control.)
Equip {3}",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/4ff1acce-bed4-452c-8416-06726004f2e8,https://scryfall.com/card/isd/229/mask-of-avacyn?utm_source=api
1,One-Eyed Scarecrow,NA,3,{3},Artifact Creature — Scarecrow,"Defender
Creatures with flying your opponents control get -1/-0.",2,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/5d495d85-6458-44d5-b3b4-5e09569057e3,https://scryfall.com/card/isd/230/one-eyed-scarecrow?utm_source=api
1,Runechanter's Pike,NA,2,{2},Artifact — Equipment,"Equipped creature has first strike and gets +X/+0, where X is the number of instant and sorcery cards in your graveyard.
Equip {2}",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/0f54e38b-b4a0-4406-a635-7a5ab3722f25,https://scryfall.com/card/isd/231/runechanters-pike?utm_source=api
1,Sharpened Pitchfork,NA,2,{2},Artifact — Equipment,"Equipped creature has first strike.
As long as equipped creature is a Human, it gets +1/+1.
Equip {1}",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/4ce20f19-a159-40e6-bb67-6108872ac1e0,https://scryfall.com/card/isd/232/sharpened-pitchfork?utm_source=api
